,SRR8487029,SRR8487034,SRR8487015,SRR8487030,SRR8487021,SRR8487010,SRR8487022,SRR8487020,SRR8487018,SRR8487035,SRR8487011,SRR8487013,SRR8487023,SRR8487039,SRR8487032,SRR8487025,SRR8487014,SRR8487036,SRR8487019,SRR8487017,SRR8487037,SRR8487024,SRR8487031,SRR8487027,SRR8487026,SRR8487028,SRR8487040,SRR8487038,SRR8487012,SRR8487016
SRR8487018_vRhyme_unbinned_573,0,0.99111485,0.36887392,0.007575758,0.9983165,0.055555556,0.8167789,0.48101383,0.9947624,0.98251027,0.14571643,0,0.9972877,0.07875047,0,0,0.9869061,0.9861579,0.9853161,0.18752338,0.021511411,0,0.012626262,0.015151516,0.024223719,0,0.032828283,0,0.018892631,0.123082675
SRR8487022_vRhyme_unbinned_502,0.026685644,0.9899484,0.8502046,0.095089845,0.9917275,0.9993773,0.9900374,0.9918164,0.99670875,0.99839884,0.9749155,0.068671055,0.9914606,0.343889,0,0,0.9987547,0.9976872,0.99395126,0.9955524,0,0,0.09686889,0.062889166,0.0914428,0,0.07294076,0.021615371,0.39103362,0.9969756
SRR8487035_vRhyme_bin_97,0,0.99415886,0.4590897,0.09323329,0.98483557,0.029340403,0.21284148,0.32090223,0.96863765,0.9977983,0.023274623,0,0.9218413,0.002965492,0,0,0.9959561,0.9912383,0.02361161,0.006739756,0,0,0.04041607,0.63555896,0.21654835,0,0.034642342,0,0.054951474,0.26889378
SRR8487020_vRhyme_unbinned_205,0,0.76636094,0.41127238,0,0.8963583,0.8066067,0.8246817,0.761909,0.8990295,0.74499154,0.757457,0,0.9118511,0,0,0,0.90276915,0.6073368,0.8649274,0.8996527,0,0,0,0,0,0,0.01335589,0,0.011397027,0.7221975
SRR8487010_vRhyme_unbinned_356,0,0.30866376,0.034195744,0.010660544,0.26212636,0.9255402,0.9494444,0.8807659,0.5003075,0.22821765,0.9702325,0,0.27811718,0.0255033,0.006150314,0.026569355,0.25519702,0.19508795,0.9571938,0.97170854,0,0.009389479,0.002378121,0.013202674,0.01353069,0.012300627,0.011275576,0.089097545,0.006683341,0.95133054
SRR8487014_vRhyme_unbinned_471,0,0.89084834,0.4822108,0.021953728,0.96257067,0.7398972,0.8754756,0.64246786,0.99244213,0.9625193,0.611054,0.007712083,0.9252442,0.06303342,0.007712083,0,0.97491,0.893419,0.7468895,0.6603599,0,0,0,0.015321337,0.009820052,0,0.030231362,0.007866324,0.03573265,0.64200515
SRR8487020_vRhyme_unbinned_143,0,0.8350066,0.029340805,0,0.58004516,0.2915402,1,1,0.99852127,0.41956574,0.8016188,0.011829714,0.8738423,0,0,0,0.99852127,0.97696316,0.99229515,0.7272161,0,0,0.07136742,0.014475835,0,0,0.018445015,0,0,0.9998444
SRR8487011_vRhyme_unbinned_508,0,0.7585312,0.24175718,0.019609729,0.794194,0.9312698,0.6838412,0.5110064,0.6992214,0.9300202,0.93367296,0,0.8240892,0.018456215,0,0,0.61145824,0.5086033,0.6198212,0.73075074,0.023454772,0,0.015572431,0.031913873,0.004902432,0,0.014418918,0,0.01634144,0.8851293
SRR8487035_vRhyme_unbinned_360,0,0.9363478,0.2929469,0.017151242,0.9589104,0.7829955,0.92332387,0.88993853,0.9530404,1,0.85545266,0,0.9219481,0,0,0,0.8690269,0.92185634,0.7995964,0.8552692,0,0,0,0.014399706,0.03888838,0,0.010914427,0,0.011556452,0.67715305
SRR8487014_vRhyme_unbinned_496,0.007974481,0.9357257,0.61568314,0,0.9819777,0.8656034,0.99558747,0.41382244,0.9878788,0.9442318,0.8476874,0,0.95629984,0.22764488,0,0,0.9425306,0.9166401,0.6456672,0.94136095,0,0,0.005209995,0,0,0,0.06597555,0,0.01605529,0.78958
SRR8487035_vRhyme_bin_116,0,0.3841426,0.36767328,0,0.84956765,0.5938273,0.6234136,0.5845151,0.79265666,0.828389,0.5222296,0,0.7666888,0,0.003990954,0,0.66342956,0.5852601,0.65504855,0.49559665,0,0,0.007290142,0.024823733,0,0,0.013835306,0,0.005081815,0.65723026
SRR8487016_vRhyme_unbinned_139,0,0.77950084,0.26750666,0,0.8893466,0.6077861,0.84314674,0.839916,0.941281,0.8521121,0.637186,0.005653824,0.77594703,0,0,0,0.7858008,0.7244972,0.8518698,0.5606171,0,0,0.012599952,0,0.012115338,0,0,0,0.013569179,0.77820855
SRR8487035_vRhyme_unbinned_66,0,0.99913096,0.6568899,0.008038673,0.998968,0.91135734,0.9854435,0.9480202,0.99989134,0.9949487,0.9852262,0.02455054,0.9988594,0.21269894,0,0,0.99907666,0.9996198,0.98359674,0.98712724,0,0.020313943,0.043180708,0.028624192,0.021780457,0,0.11221553,0.013687469,0.013904731,0.83504426
SRR8487018_vRhyme_unbinned_282,0.009154551,0.9327948,0.5585353,0.016585892,0.8547658,0.98346794,0.88540655,0.86591274,0.9914917,0.96467423,0.8914378,0.036995154,0.74033386,0,0,0.008831449,0.94674206,0.8429725,0.5906839,0.9090468,0,0,0.043080237,0.028809909,0.01836295,0.014378029,0,0.016155088,0.019009154,0.9602585
SRR8487036_vRhyme_unbinned_347,0.06106636,0.99877256,0.9103184,0.1215957,0.9998466,0.99831223,0.99976987,1,0.9998466,0.998926,0.99961644,0.2329881,0.9998466,0.66812426,0.10042194,0.09405447,0.9998466,0.9998466,1,0.99946296,0.2840046,0.016724205,0.8567702,0.6663598,0.43590334,0.13670886,0.4263905,0.023858842,0.42984274,0.9995397
SRR8487036_vRhyme_unbinned_464,0,0.98714286,0.26552382,0.019380953,0.9084762,0.18280952,0.32809523,0.9518095,0.99957144,0.38757142,0.19233334,0,0.071761906,0.019190475,0,0,0.59738094,0.99409527,0.03461905,0.45295238,0,0,0,0.007809524,0.007761905,0,0,0,0.03595238,0.21976191
SRR8487022_vRhyme_unbinned_500,0,0.5072486,0.3113383,0.002380589,0.88429725,0.974546,0.95513505,0.76984584,0.90788954,0.8098581,0.99966425,0,0.81269646,0.15748513,0.004578056,0,0.7919121,0.797009,0.97616357,0.904044,0,0,0,0.016145278,0,0.007477491,0.01315428,0,0.009217152,0.93999696
SRR8487035_vRhyme_unbinned_108,0.024297025,0.46419147,0.17590317,0.015379015,0.86104286,0.8907999,0.6978797,0.65574664,0.75147873,0.6356356,0.66775864,0,0.8215488,0,0,0,0.52934754,0.22640823,0.85731184,0.8923469,0,0,0,0,0.024843024,0,0.013832014,0,0.017108018,0.69187367
SRR8487019_vRhyme_unbinned_361,0,0.23701933,0.10507171,0,0.8231137,0.61473703,0.8609437,0.9789233,0.6736645,0.34028268,0.95109123,0.009914778,0.95689046,0.001163999,0.003117855,0,0.30860528,0.3161297,0.9947412,0.96447724,0.010164207,0.002452713,0.005612139,0.002452713,0,0,0.010351278,0.003117855,0.005882353,0.890106
SRR8487022_vRhyme_unbinned_302,0.014747844,0.76470774,0.45144433,0.011028823,0.90782595,0.9869193,0.90359396,0.6362412,0.7135392,0.90468407,0.881889,0.00423199,0.86550605,0.005578532,0,0,0.6739765,0.8654099,0.89387965,0.98249495,0,0.009489917,0,0.010034946,0.016767656,0,0,0,0.013433362,0.79455614
SRR8487021_vRhyme_bin_53,0.00117267,0.78207886,0.33062392,0.006737104,0.92981225,0.6035341,0.88296294,0.7029466,0.9040135,0.76232743,0.59907335,0.004541222,0.92531705,0.007737322,0,0.003115623,0.8523356,0.7998988,0.81116563,0.5749187,0.005690898,0,0.009461837,0.007449903,0.007541877,0.002529288,0.009645784,0.005748382,0.006311723,0.63178164
SRR8487017_vRhyme_unbinned_408,0,0.047911968,0.045246396,0,0.21119541,0.82878816,0.58622104,0.80322605,0.3695578,0.11694348,0.90321916,0,0.45314744,0,0,0,0.25685188,0.28993234,0.8099241,0.7770487,0,0,0,0,0,0,0,0,0,0.88141614
SRR8487035_vRhyme_unbinned_697,0,0.07319984,0.9438043,0.044822313,0.9727039,0.11386434,0.002759444,0.005164634,0.08365962,0.9995339,0,0.004661223,0.5110751,0,0,0,0.1446284,0.008166461,0.004847671,0.9785957,0,0,0,0,0.057985608,0,0.024107842,0,0.001118693,0.01700414
SRR8487011_vRhyme_unbinned_498,0,0.64303094,0.3056726,0.11567673,0.5017504,0.9883997,0.30442652,0.5571115,0.46644515,0.9680769,0.98940843,0,0.64955795,0.015160506,0,0.004450246,0.7561858,0.62879014,0.76214916,0.9446983,0,0.014774818,0,0.047676973,0.08933128,0.008040112,0.029519966,0,0.021895211,0.9431555
SRR8487020_vRhyme_unbinned_161,0,0.45557833,0.14616436,0.014266188,0.4912011,0.9866735,0.9964121,1,0.7987357,0.42567915,0.99880403,0.02477362,0.60114473,0.039125234,0,0,0.3091577,0.2275756,0.9772766,0.9860755,0,0.016401846,0,0.050572354,0.022637963,0.012813942,0.021698274,0,0.01862293,0.9977789
SRR8487034_vRhyme_unbinned_189,0,0.99640393,0.7779776,0.033947065,0.99906504,0.9748993,0.9785673,0.99259204,0.9986335,0.9754028,0.9684983,0.053941313,0.99827385,0.23374568,0,0.016973533,0.9959724,0.98360187,0.9949655,0.9169304,0.0386939,0,0.03862198,0.05581128,0.06602417,0,0.07192175,0,0.07235328,0.89369965
SRR8487011_vRhyme_unbinned_435,0,0.5822777,0.17771012,0,0.29433617,0.7749696,0.9769184,0.053288672,0.04220463,0.6035932,1,0.003836785,0.19287454,0,0.0319732,0.043483555,0.5453715,0.10956151,0.52911085,0.839525,0,0.009135201,0.012423873,0,0.004933009,0,0.005237515,0,0.030389769,0.8706456
SRR8487020_vRhyme_bin_63,0,0.20642594,0.12854765,0.002937984,0.40276432,0.46499747,0.6552717,0.9207468,0.7114552,0.36956364,0.4232289,0.009581012,0.37018597,0.012924234,0.002416962,0.003560316,0.64755774,0.2922353,0.52796876,0.6498444,0.003401114,0,0.004891816,0.001649902,0.00772849,0.010478327,0.007381142,0.006136479,0.004833924,0.7324119
SRR8487020_vRhyme_unbinned_127,0.013850415,0.722253,0.39759925,0.018559556,0.9327793,0.989289,0.99806094,0.99085873,0.9429363,0.9772853,0.98661125,0.02465374,0.95826405,0.013111726,0,0.025946446,0.98328716,0.7406279,0.999723,0.99676824,0,0,0.012465374,0.031671282,0.02770083,0.04081256,0.013850415,0.038688827,0,0.99935365
SRR8487023_vRhyme_unbinned_83,0,0.009936377,0.21620491,0.030151326,0.98485464,0.017249245,0.015817089,0.006983346,0.09847659,0.0379965,0,0.028909279,0.9996705,0.001343439,0,0,0.12205014,0.017794225,0.43457708,0.033129707,0,0,0,0,0,0,0.061405286,0.006400345,0,0
SRR8487016_vRhyme_unbinned_147,0,0.3935086,0.5190633,0.009367297,0.9641742,0.9870994,0.9163517,0.9653246,0.9036976,0.93196386,0.6874281,0,0.8737058,0,0,0,0.9918652,0.66212,0.98726374,0.9999178,0,0,0.006491372,0,0.042399343,0.018816762,0.00895645,0.017173378,0,1
SRR8487014_vRhyme_unbinned_349,0,0.90937275,0.8659697,0.035976928,0.98630136,0.83165103,0.91766405,0.7287671,0.9702956,0.99105984,0.41903389,0,0.98276854,0.021629415,0,0,0.97995675,0.9776496,0.96870947,0.94160056,0.012761355,0,0.014996395,0.005839943,0.0482336,0,0.013121846,0,0.032516222,0.6998558
SRR8487014_vRhyme_unbinned_515,0,0,0.31936866,0,0.05532701,0.025186801,0,0.9001763,0.9645706,0.19880782,0,0,0.78599614,0,0,0,1,0.012593401,0.43480816,0.45646882,0,0,0.014440433,0,0.014692301,0,0,0,0,0.9247754
SRR8487011_vRhyme_unbinned_414,0,0.6769245,0.09864262,0.060896244,0.8532912,0.8674228,0.853942,0.70676833,0.93129414,0.89810336,0.8858312,0.018780217,0.9432875,0.041930087,0,0,0.82716626,0.5042767,0.97926736,0.26645592,0,0,0.03281889,0.02584604,0.03607289,0,0.12709185,0,0.0850688,0.85728896
SRR8487014_vRhyme_bin_79,0,0.98834676,0.39924207,0.07595137,0.9823149,0.019990526,0.28138322,0.30045792,0.965893,0.99763143,0.024190746,0,0.9185852,0.008021475,0,0,0.9946629,0.97871464,0.029180484,0,0,0,0.058108322,0.5696195,0.13627033,0,0.05024475,0,0.022769619,0.26423496
SRR8487022_vRhyme_bin_98,0,0.99410135,0.42196217,0,0.8380257,0.9640659,0.9633326,0.9967796,0.9960782,0.9908491,0.96607465,0,0.68804,0.04514874,0,0.009342219,0.97675604,0.978988,0.5118133,0.4728183,0.004782706,0.006568249,0,0.12511559,0.023690335,0,0.009533526,0,0.011669802,0.935561
SRR8487035_vRhyme_unbinned_201,0,1,0.23360173,0.03152003,1,0.48733306,0.99891984,0.8925766,1,1,0.89611155,0,0.9996072,0.04683818,0,0.017478397,0.98163784,0.9837981,0.7333071,0.2587392,0,0,0,0.005597015,0,0,0.07609976,0,0.019442262,0.8907109
SRR8487020_vRhyme_unbinned_329,0,0.38284644,0.2589217,0.10791244,0.7432076,0.99531555,0.99199384,0.96022487,0.7484882,0.67907333,0.9985521,0,0.7374159,0.010816796,0,0,0.5426284,0.31036538,0.99684864,0.98398775,0.021803934,0.058512904,0,0.059109107,0.006132357,0,0,0.049058855,0.03951963,0.9721489
SRR8487020_vRhyme_unbinned_418,0.019289847,0.5789812,0.10145031,0.021576053,0.8716868,0.9978567,0.9838537,0.9523469,0.28613275,0.8916911,0.99828535,0.024719583,0.92176896,0.011002358,0,0.027863113,0.27805957,0.7274416,0.99649924,0.99278414,0,0.025291134,0,0.016074874,0,0.036222048,0.007573051,0.043580767,0,0.98335356
SRR8487020_vRhyme_unbinned_105,0,0.7572079,0,0,0.20289208,0.027760422,0.9911631,1,0.799518,0.061501384,0.7211461,0,0.6440239,0,0,0,0.38355798,0.2771579,0.59510845,0,0,0,0,0,0,0,0.012407391,0,0.004730876,0.6414353
SRR8487036_vRhyme_unbinned_343,0.003992676,0.7948222,0.18750317,0.006128884,0.88522965,0.94957024,0.9930319,0.9220538,0.9799095,0.86648697,0.9413814,0.014597426,0.9048624,0.102588885,0.011291389,0.00963837,0.843599,0.89181626,0.89931846,0.8361223,0.004730177,0,0,0.007629317,0.003814658,0,0.02118407,0,0.012588373,0.88271195
SRR8487017_vRhyme_unbinned_128,0,0.07087649,0.112227544,0,0.5046375,0.9702427,0.7038182,0.42912352,0.50193226,0.96807855,0.23349822,0,0.83119494,0,0.019709384,0,0.7021178,0.093986705,0.78505176,0.990725,0,0,0.030375637,0,0,0,0.0195548,0,0,0.98446435
SRR8487034_vRhyme_bin_50,0,0.91819686,0.12692583,0.010009853,0.86409444,0.5497358,0.6077347,0.55309474,0.96181923,0.81435865,0.620275,0.024229666,0.8095217,0.1090335,0,0.008487102,0.9093067,0.92641526,0.45996058,0.38301685,0,0.005307238,0.01511555,0.034664996,0.006426908,0,0.012764243,0,0.014533321,0.5815344
SRR8487017_vRhyme_unbinned_549,0,0.26056957,0.9121189,0.020449128,0.44856355,0.4732154,0.6346757,0.8174633,0.542341,0.7977669,0.4745327,0,0.5327437,0.04271735,0,0.009409108,0.36061975,0.21935767,0.31344876,1,0,0,0.012796387,0.010914565,0.009409108,0,0,0,0.013423661,0.46393174
SRR8487010_vRhyme_bin_106,0.6675461,0.99117935,0.69427454,0.045862146,0.9982678,0.9669824,0.9994404,0.9992805,0.9984944,0.9893406,0.97729546,0.044796206,0.99750835,0.623576,0.56657475,0.043104023,0.9996802,0.9958428,0.9988408,0.9938442,0.4870155,0.013137733,0.7360062,0.3643789,0.27717152,0.19630651,0.6166873,0.016042424,0.12703362,0.99953365
SRR8487011_vRhyme_unbinned_153,0.012024392,0.99890494,0.99759513,0.027269604,0.9987761,1,1,0.9997853,1,1,0.9999571,0.2156446,0.9991411,0.015674654,0.021128574,0.037769474,0.9903161,0.9997638,0.9998712,0.99989265,0.019303445,0.04629391,0.007042858,0.06239801,0.2085588,0.037468866,0.07766469,0.01058576,0.023469036,1
SRR8487019_vRhyme_unbinned_581,0,0.7511739,0.14035907,0.013640709,0.8955487,0.18570063,0.98922765,0.992266,0.9400616,0.12903431,0.7611176,0.002018485,0.942845,0.006501647,0,0.003187082,0.7850632,0.49057686,0.9989801,0.8603421,0.003187082,0,0,0.013067035,0,0,0.008966323,0,0.006459152,0.54562837
SRR8487020_vRhyme_unbinned_2,0,0.2811719,0.024576506,0.005206887,0.08212996,0.503263,0.82900584,0.944807,0.3211608,0.047972787,0.8860733,0.017703416,0.37045264,0,0,0.017564565,0.10858095,0.041932795,0.76423216,0.9566787,0,0,0,0,0,0,0,0,0,0.72250766
SRR8487017_vRhyme_unbinned_529,0.009314857,0.6448037,0.24195535,0.047421094,0.6444188,0.97990763,0.93275595,0.8643957,0.6371825,0.643418,0.9142032,0.011547344,0.61404926,0.002463433,0,0,0.5372979,0.62471133,0.893495,0.95750576,0,0,0.011662818,0.006466513,0.018591223,0.011547344,0.02382602,0.016281756,0.005773672,0.9752887
SRR8487014_vRhyme_bin_26,0,0.7765262,0.53174645,0.016470963,0.89238083,0.35372722,0.62092876,0.70570105,0.7994793,0.93385047,0.32543436,0.010599862,0.7437437,0.08288614,0,0,0.96830666,0.72315496,0.6277031,0.47183996,0,0,0.026725465,0.005153818,0.021332555,0,0.008421444,0.005791403,0.00398491,0.4145104
SRR8487013_vRhyme_unbinned_2,0,0.64549524,0.8367842,0.019399365,0.99841446,0.9473979,0.15985824,0.062395077,0.13010633,0.9975751,0.032736428,0.99412423,0.9826525,0,0,0,0.95439285,0.34993473,0.9615743,0.52313,0,0,0.008860287,0,0.013989927,0,0.014642791,0,0.7392278,0.1420444
SRR8487014_vRhyme_unbinned_224,0.017971328,0.9843845,0.4391196,0.021134818,0.9949519,0.85703707,0.9958269,0.9983173,0.99885577,0.9928653,0.99649996,0.01743286,0.9975096,0.087702766,0,0,0.99979806,0.9912499,0.9806825,0.83987343,0.015211685,0,0,0.015346302,0.02268291,0.010096251,0.01904826,0,0.07350071,0.9971057
SRR8487034_vRhyme_unbinned_338,0.044541556,0.9760484,0.29994118,0.05437432,0.83880997,0.9878982,0.9862173,0.9865535,0.9410875,0.88083035,0.9884864,0.022775022,0.8045214,0.0373981,0.02487604,0.0739558,0.75922346,0.83897805,0.98646945,0.98663753,0.04479368,0.045634087,0.012942264,0.006639213,0.02092613,0.023111185,0.018993193,0.08395664,0.021766534,0.9817632
SRR8487034_vRhyme_unbinned_451,0.006899772,0.9994812,0.997458,0.22011828,0.9996368,0.9041295,0.97935253,0.983866,0.9998962,0.9886387,0.98241335,0.32558623,0.99891055,0.10852874,0.027962232,0.05478315,0.9993256,0.9983918,0.9398734,0.98521477,0.07008716,0,0.13488276,0.34317285,0.09436605,0.037404027,0.21399668,0.036677733,0.41720274,0.98106456
SRR8487011_vRhyme_unbinned_596,0,0.36723354,0.06785654,0.015995959,0.25593534,0.13966998,0.35477352,0.99966323,0.93862605,0.34972218,0.9681765,0,0.365213,0.037885167,0,0,0.44174102,0.20112814,0.25610372,0.39518437,0.05556491,0,0,0.025256777,0,0,0,0.025172587,0.005472302,0.99974746
SRR8487011_vRhyme_unbinned_173,0,0.08003248,0,0,0.53288823,0,0,0.43471983,0.91699,0,1,0,0,0.17946404,0,0,0.013895155,0.5965894,0.017684743,0.021384101,0,0,0,0,0,0,0,0,0,0
SRR8487021_vRhyme_unbinned_265,0,0.8953283,0.58794194,0,0.9445076,0.99760103,0.51376265,0.69248736,0.30265152,0.73623735,0.5295454,0.009469697,0.9787879,0,0,0,0.49646464,0.5624369,0.8606692,0.59930557,0,0,0,0,0.16401514,0,0.004545454,0,0,0.8866793
SRR8487023_vRhyme_unbinned_516,0.01200239,0.9698582,0.8708521,0.008146418,0.9861511,0.8252865,0.9935372,0.99951124,0.9894097,0.9975018,0.77331233,0.53793514,0.99223375,0.016347146,0,0,0.9999457,0.9518818,0.9884321,0.7947646,0.08646065,0,0.66838646,0.1993157,0,0.042307064,0.037473526,0,0.06403085,0.9983164
SRR8487011_vRhyme_unbinned_427,0,0.54551464,0.24803467,0,0.7917126,0.83851296,0.8014106,0.8014106,0.8221292,0.78950846,0.9042686,0,0.7626185,0.020571597,0,0,0.65476453,0.63536847,0.947322,0.8736316,0,0,0,0.009918449,0.015796047,0,0.022040997,0,0,0.78399825
SRR8487011_vRhyme_unbinned_511,0,0.007247252,0.009119459,0,0.028143495,0.052361395,0.26410195,0.15684262,0.22212827,0.22979829,1,0,0.03285421,0,0,0.02741877,0.03061964,0.07609615,0,0.6035753,0,0,0,0.021862544,0,0,0,0,0,0.9905786
SRR8487019_vRhyme_unbinned_73,0,0.007044694,0.5240097,0.006859914,0.9595103,0.93306386,0.010255226,0.008315048,0.008014782,0.94782305,0.76473033,0.003441506,0.8942603,0,0,0,0.3334796,0.7648227,0.9951727,0.9993071,0,0,0.001455133,0.00445779,0.01318859,0.009331332,0.005843631,0.008800092,0,0.118027486
SRR8487015_vRhyme_unbinned_13,0.008653686,0.9999334,0.8918622,0.035413545,1,0.7703112,0.9945748,0.99510735,0.99966717,1,0.79840237,0.12431353,0.9996339,0.2760526,0.022366451,0,1,0.99986684,0.91080046,0.7380263,0.018472292,0,0.49941754,0.3843568,0.0669995,0.009985022,0.14631386,0,0.18478948,0.99450827
SRR8487035_vRhyme_unbinned_90,0,0.46345228,0.38167793,0,0.92054003,0.8209258,0.46702024,0.45863065,0.86239153,0.85920924,0.41523626,0,0.85650915,0,0,0,0.79353905,0.6223722,0.9620058,0.80405015,0,0,0,0,0.026229508,0,0,0,0,0.7500482
SRR8487018_vRhyme_unbinned_859,0,0.9629055,0.38220814,0.020233357,0.9901531,0.63168544,0.9202806,0.6040332,0.9952114,0.9115802,0.57287383,0.011802793,0.9820598,0.049234506,0,0,0.910029,0.97356176,0.9254738,0.5913536,0,0,0.029405814,0.010116679,0.010116679,0,0.034059487,0,0.010453901,0.65825856
SRR8487010_vRhyme_bin_110,0,0.44206434,0.56453365,0.083604485,0.9606381,0.81326824,0.44974694,0.27928418,0.45480838,0.96569955,0.69215477,0.05273861,0.9149946,0.17755784,0,0.006778742,0.6177241,0.8144884,0.9508767,0.73635215,0,0,0.006778742,0.01766992,0,0.019206434,0.07000181,0.006778742,0.072396964,0.33966017
SRR8487014_vRhyme_unbinned_294,0,0.8600488,0.030183727,0,0.4740345,0.057367828,0.94347584,0.9804087,0.99062616,0.0808024,0,0,0.018466441,0,0,0,0.99887514,0.6337645,0.024278216,0.026246719,0,0,0,0.010217473,0,0,0.017997751,0,0.023247095,0.8352081
SRR8487020_vRhyme_unbinned_449,0,0.027344687,0.12576957,0,0.89190054,0.011993283,0.31814185,0.939234,0.77228755,0,0.014152075,0,0.9212441,0,0,0,0.86207724,0.4323179,0.99840087,0.9166067,0,0,0.017110419,0,0,0,0.011993283,0,0,0.4842888
SRR8487016_vRhyme_unbinned_279,0,0.250062,0.04761511,0,0.05257502,0.9018765,0.8013557,0.911631,0.4415971,0.09539555,0.858064,0,0.09258494,0,0.012399768,0,0.41299495,0.040257916,0.32313797,0.83466977,0.07795321,0,0.016202364,0,0,0,0,0,0,1
SRR8487017_vRhyme_unbinned_377,0.014651625,0.6783034,0.37460902,0.02925483,0.79762745,0.90222245,0.731332,0.98255944,0.83096886,0.69896865,0.99189466,0.027124388,0.8742459,0.030833293,0,0.01061347,0.67248344,0.39504188,0.96513826,0.9725173,0.015494118,0.010235801,0.006033022,0.007069191,0.011146081,0.028712535,0.029671235,0.08249649,0.020132668,0.98080665
SRR8487014_vRhyme_unbinned_442,0.006663705,0.9349178,0.69075966,0.046779208,0.961928,0.9924922,0.944247,0.9325189,0.9876944,0.99218124,0.912128,0.05926255,0.906175,0.012927588,0,0,0.99271435,0.9189249,0.8498445,0.9834296,0,0,0.07401155,0.041848067,0.03300755,0.02665482,0.0073745,0,0.018791648,0.981697
SRR8487019_vRhyme_unbinned_458,0.38376087,0.53321886,0.41091552,0.06230546,0.7625845,0.9976924,0.9977997,0.971933,0.99270153,0.9938285,0.99973166,0.006815499,0.8961039,0.15246324,0.030964904,0,0.65906405,0.41241816,0.99914134,0.985242,0,0,0.016153269,0.020661157,0.01336267,0,0.039927017,0,0.025705699,0.9954921
SRR8487011_vRhyme_unbinned_598,0.007534216,0.9784673,0.45775935,0.012081495,0.973073,0.71004415,0.99986625,0.9907717,0.99754804,0.86995673,0.9478846,0.015246756,0.9912175,0.022780973,0.03767108,0,0.97570324,0.9233204,0.99893004,0.81739557,0.006687174,0,0.05684098,0.04997548,0.034461237,0,0.03339129,0.03535286,0.015335919,0.8311266
SRR8487023_vRhyme_unbinned_444,0.03890306,0.9913106,0.62340564,0.041374363,0.99234694,0.98421556,0.99410075,0.9909917,0.9929847,0.9996014,0.9037787,0.06903699,1,0.056760203,0,0.042171557,0.91709185,0.8680644,1,0.99776787,0.04432398,0,0.0908801,0.047831632,0.07453763,0.056999363,0.037149236,0,0.10666454,0.9666773
SRR8487011_vRhyme_unbinned_597,0,0.87743706,0.1486175,0,0.884704,0.45462602,0.99680966,0.99432826,0.98918825,0.34314072,0.9987593,0,0.9418646,0.061148528,0,0,0.90455514,0.7918291,0.97616094,0.62788016,0,0,0.017103864,0,0.004785537,0,0,0,0.018344559,0.86175114
