,SRR8487021,SRR8487020,SRR8487015,SRR8487022,SRR8487040,SRR8487010,SRR8487035,SRR8487024,SRR8487013,SRR8487037,SRR8487032,SRR8487025,SRR8487034,SRR8487027,SRR8487017,SRR8487029,SRR8487014,SRR8487028,SRR8487023,SRR8487012,SRR8487011,SRR8487019,SRR8487030,SRR8487016,SRR8487036,SRR8487026,SRR8487031,SRR8487038,SRR8487039,SRR8487018
SRR8487035_vRhyme_unbinned_697,5.807213,0,4.6734047,0,0,0.105472,13.409278,0,0,0,0,0,0,0,6.2968464,0,0.17141017,0,1.2114218,0,0,0,0,0,0,0,0,0,0,0
SRR8487011_vRhyme_unbinned_498,0.9470896,1.064797,0.44543406,0.41285345,0,5.8325276,4.3583536,0,0,0,0,0,1.3408383,0,3.9415603,0,2.058804,0,1.4192438,0,5.535726,1.9712602,0.11078736,3.3259056,1.3202769,0,0,0,0,0.826634
SRR8487020_vRhyme_unbinned_161,1.41194,14.15026,0.18871371,13.957892,0,7.8682947,0.84108824,0,0,0,0,0,0.92136127,0,9.473178,0,0.6307441,0,1.6799654,0,9.84032,7.512978,0,15.988656,0.3975197,0,0,0,0,3.8930013
SRR8487034_vRhyme_unbinned_189,14.05622,13.538934,2.4657512,13.944992,0,4.2263327,9.02496,0,0,0,0,0,9.774717,0,6.79063,0,11.294184,0,12.3563,0,7.414782,12.909855,0,3.6066236,10.453796,0,0,0,0.28529888,23.943134
SRR8487011_vRhyme_unbinned_435,0.57224804,0,0.2532095,7.267345,0,3.1844442,1.6943458,0,0,0,0,0,1.6032505,0,3.4625785,0,1.3886234,0,0.30633706,0,10.023969,1.234772,0,4.0569515,0.103113905,0,0,0,0,0
SRR8487020_vRhyme_bin_63,0.8267952,6.623856,0.11152477,1.9355563,0,1.5731983,0.76173365,0,0,0,0,0,0.22477281,0,2.8466616,0,1.6188161,0,0.8439141,0,0.90352947,2.0485117,0,2.1575491,0.38181788,0,0,0,0,1.9729642
SRR8487020_vRhyme_unbinned_127,4.3599668,8.741469,0.5818768,9.264253,0,10.831981,4.780483,0,0,0,0,0,1.4959426,0,33.823868,0,5.70953,0,3.4692051,0,7.1631293,41.708176,0,16.904495,1.3820225,0,0,0,0,3.3434248
SRR8487023_vRhyme_unbinned_83,6.6047716,0,0.28935635,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12242162,0,13.268038,0,0,0.7909365,0,0,0,0,0,0,0,0
SRR8487016_vRhyme_unbinned_147,6.35025,9.040581,1.1292291,5.299778,0,9.304862,6.709558,0,0,0,0,0,1.0167314,0,20.112497,0,10.056664,0,4.155574,0,2.549732,6.516084,0,16.650305,2.1002958,0,0,0,0,5.059993
SRR8487014_vRhyme_unbinned_349,10.3620825,1.5839002,2.5668933,3.5592809,0,2.1423712,9.995141,0,0,0,0,0,5.086897,0,4.812601,0,8.395449,0,10.258503,0,0.70027536,5.402737,0,1.7706511,5.7840137,0,0,0,0,10.832848
SRR8487014_vRhyme_unbinned_515,0,3.4388285,0.44289088,0,0,0,0.25545582,0,0,0,0,0,0,0,0.9278224,0,13.513652,0,2.1016533,0,0,0.7609825,0,4.198961,0,0,0,0,0,6.206802
SRR8487011_vRhyme_unbinned_414,2.1468678,1.539493,0.05573015,1.606432,0.09375655,1.8341714,2.945841,0,0,0,0,0,1.3671695,0,0.2706893,0,2.3727217,0,3.249843,0,2.232663,6.719778,0,2.487115,0.796983,0,0,0,0,3.0191703
SRR8487014_vRhyme_bin_79,6.0054197,0.34765667,0.60792094,0.32332,0,0,11.89238,0,0,0,0,0,6.7995677,1.1421942,0,0,8.971377,0,3.6730666,0,0,0,0,0.3021007,5.919728,0.121152006,0,0,0,4.8043146
SRR8487022_vRhyme_bin_98,3.1292698,18.732304,0.94384235,4.566656,0,6.6678114,6.723933,0,0,0,0,0,8.20392,0.09403727,0.8039132,0,5.8628607,0,1.8124262,0,4.8127837,1.1118504,0,8.269235,7.218335,0,0,0,0,22.190971
SRR8487035_vRhyme_unbinned_201,18.931023,5.634411,0.38917184,15.978299,0,1.0678698,12.86116,0,0,0,0,0,11.8654785,0,0.54893714,0,8.562445,0,13.566984,0,5.5040965,2.5746236,0,4.9795175,10.938441,0,0,0,0,27.34112
SRR8487020_vRhyme_unbinned_329,1.8041791,3.1201956,0.35234353,7.685613,0,8.83188,1.3891498,0,0,0,0,0,0.54826033,0,8.713888,0,1.2769098,0,1.7005655,0,6.4663086,7.046775,0.090098724,5.920157,0.41244128,0,0,0,0,1.5163424
SRR8487020_vRhyme_unbinned_418,3.676322,6.1146593,0.05849314,10.729198,0,20.448448,3.2639012,0,0,0,0,0,1.5469791,0,14.019818,0,0.4321592,0,5.0186152,0,20.954987,30.511354,0,6.2050066,2.0755036,0,0,0,0,0.54015887
SRR8487020_vRhyme_unbinned_105,0.3299829,10.176399,0,8.131471,0,0,0,0,0,0,0,0,2.7950547,0,0,0,0.82349986,0,2.042517,0,2.4453714,1.8421952,0,1.9129561,0.5316112,0,0,0,0,3.6240828
SRR8487036_vRhyme_unbinned_343,2.8272634,3.235648,0.18113229,5.9270763,0,3.061181,2.6594055,0,0,0,0,0,1.8855231,0,2.246795,0,2.1868334,0,2.7104607,0,4.0559907,2.9585035,0,2.3988824,2.7001362,0,0,0,0.057323575,5.019259
SRR8487017_vRhyme_unbinned_128,0.8960035,0.73066896,0.07072111,1.4311903,0,4.2427454,4.258558,0,0,0,0,0,0,0,4.396264,0,1.5188532,0,2.017463,0,0.2511729,1.8776716,0,7.4418764,0,0,0,0,0,0.8464813
SRR8487034_vRhyme_bin_50,3.0601468,1.3525864,0.09332428,2.3611069,0,1.3214699,2.5625849,0,0,0,0,0,4.144649,0,0.71173275,0,4.386744,0,2.968029,0,1.8957422,0.9372392,0,1.7032624,4.463178,0,0,0,0.07934952,6.1821494
SRR8487017_vRhyme_unbinned_549,1.0538906,4.5345435,5.5626845,1.9457577,0,0.9852962,3.4136064,0,0,0,0,0,0.40052062,0,19.167791,0,0.6827072,0,1.3055438,0,1.1122133,0.5645842,0,1.0993387,0.35676095,0,0,0,0,1.4501196
SRR8487010_vRhyme_bin_106,19.779493,71.11376,1.3946173,45.962765,1.698947,4.5680137,19.791126,0,0,0.70249176,0.9855975,0,10.284431,0.52634007,8.202231,1.6153766,39.620544,0.17312819,18.043118,0.08666836,5.3912215,27.933514,0,76.9336,12.0736065,0.3593929,2.347999,0,1.1785645,25.242266
SRR8487011_vRhyme_unbinned_153,34.166134,39.09337,17.066013,57.2646,0,83.990715,105.94071,0,0.33056486,0,0,0,13.750934,0,68.420586,0,29.479273,0,64.18324,0,31.62341,50.169746,0,34.190594,27.376472,0.32809958,0,0,0,51.35754
SRR8487019_vRhyme_unbinned_581,3.0919833,6.739349,0.11564239,5.9708705,0,0.17923032,0.08831261,0,0,0,0,0,1.8160806,0,2.4965541,0,1.8307638,0,3.7649024,0,1.7763884,10.620627,0,0.9792066,0.8048549,0,0,0,0,3.937099
SRR8487020_vRhyme_unbinned_2,0,3.4279034,0,2.345986,0,0.6606391,0,0,0,0,0,0,0.3410756,0,4.3453627,0,0.08433359,0,0.5660951,0,2.3416212,1.5963367,0,1.5853468,0,0,0,0,0,0.47038192
SRR8487017_vRhyme_unbinned_529,1.2304715,2.5912766,0.24750516,3.6169994,0,5.015356,1.1354095,0,0,0,0,0,1.1506796,0,4.547961,0,0.8051015,0,1.0956641,0,3.0071404,2.7240622,0,3.839169,1.098159,0,0,0,0,1.1155798
SRR8487014_vRhyme_bin_26,4.975175,1.9673777,1.1109817,1.7390512,0,0.60903984,6.195226,0,0,0,0,0,3.4136045,0,1.0696063,0,7.2071457,0,3.2359443,0,0.597628,1.8357233,0,0.7426361,2.5103364,0,0,0,0,5.6128936
SRR8487013_vRhyme_unbinned_2,16.460697,0,2.0107188,0.124737285,0,3.1453342,16.623161,0,12.588693,0,0,0,1.2310845,0,0.75199664,0,4.141236,0,5.1862125,2.0307903,0,3.2288778,0,0.10466582,0.49327448,0,0,0,0,0.0912148
SRR8487014_vRhyme_unbinned_224,11.368361,23.156303,0.8166503,16.17791,0,4.229055,11.986931,0,0,0,0,0,8.073052,0,4.1161895,0,18.587143,0,12.598323,0,13.468988,12.814686,0,11.05258,10.467553,0,0,0,0,30.6886
SRR8487034_vRhyme_unbinned_338,3.64104,16.351868,0.51111114,35.013428,0,29.822695,4.5577307,0,0,0,0,0,6.87461,0,38.43253,0,2.6978724,0,3.2343261,0,23.296076,22.70629,0,15.838109,3.2240188,0,0,0,0,6.744681
SRR8487034_vRhyme_unbinned_451,91.58249,12.425817,21.786104,11.186767,0.28441966,5.373243,29.475311,0,0.589404,0,0,0,60.700417,0.553503,9.115545,0,69.058266,0,61.094517,0.7826769,10.776345,8.245381,0.34553272,13.315906,32.924072,0,0.13680725,0,0.098234,147.51987
SRR8487011_vRhyme_unbinned_596,0.4734748,7.8103447,0,0.48986357,0,0.15043578,0.6487306,0,0,0,0,0,0.5075786,0,0.7266957,0,0.7077491,0,0.5709549,0,4.048977,0.46286473,0,9.156783,0.16862448,0,0,0,0,3.478401
SRR8487011_vRhyme_unbinned_173,1.7670969,1.0473529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.709074,0,0,0,1.5276903,0,0,0,0.256478,5.285337
SRR8487021_vRhyme_unbinned_265,4.215904,1.2887692,0.9939102,0.77127886,0,6.01395,1.4915735,0,0,0,0,0,2.8600056,0,1.1676108,0,0.8824529,0,4.81065,0,0.85299534,2.7671719,0,2.7969127,0.7720578,0.15380257,0,0,0,0.3527121
SRR8487023_vRhyme_unbinned_516,8.09144,20.266472,2.2659245,19.220783,0,1.8834945,7.567926,0,1.012411,0,0,0,4.531119,0.20977063,1.8625053,0,20.02537,0,6.7478857,0,1.7568899,5.193405,0,20.13281,4.775689,0,1.2410415,0,0,8.319219
SRR8487011_vRhyme_unbinned_427,2.0236897,1.8066034,0.28378043,1.9096987,0,2.0614114,1.6846058,0,0,0,0,0,0.8515064,0,2.9665704,0,1.1899298,0,1.9106067,0,2.347338,3.321007,0,1.754189,1.0354106,0,0,0,0,1.905324
SRR8487011_vRhyme_unbinned_511,0,0.15845071,0,0.4521262,0,0,0.32502708,0,0,0,0,0,0,0,1.9796858,0,0,0,0,0,8.929239,0,0,7.094935,0,0,0,0,0,0.32495937
SRR8487019_vRhyme_unbinned_73,4.3806753,0,0.982823,0,0,3.8764646,4.2210603,0,0,0,0,0,0,0,12.7785015,0,0.50176406,0,3.427442,0,2.2250006,8.941027,0,0.07607324,2.046844,0,0,0,0,0
SRR8487015_vRhyme_unbinned_13,38.118595,9.643215,2.889657,8.531906,0.122941986,1.7084402,24.122272,0,0.096852124,0,0,0,26.31501,0.4888319,1.5151447,0,46.0624,0,32.657265,0.1915115,1.9445498,2.955402,0,8.2183075,52.61103,0,0.8097521,0,0.3312521,58.093025
SRR8487035_vRhyme_unbinned_90,3.447706,0.7420091,0.55816483,0.6510111,0,1.7311372,2.3159382,0,0,0,0,0,0.6878669,0,2.1980865,0,1.9502065,0,1.9813002,0,0.555012,4.9929333,0,1.5642531,1.1860187,0,0,0,0,2.3134377
SRR8487018_vRhyme_unbinned_859,8.058587,1.5200212,0.60563165,4.1522975,0,1.3232155,3.891,0,0,0,0,0,6.083264,0,1.298085,0,4.398153,0,7.9842553,0,1.229203,3.8953145,0,1.5435622,5.4644613,0,0,0,0,10.902203
SRR8487010_vRhyme_bin_110,5.417795,0.48259187,1.0250942,2.9370863,0,2.197852,4.2773595,0,0,0,0,0,1.9682887,0,5.5207167,0,3.518019,0,3.6791713,0,1.4828973,4.654128,0,0.5368014,2.3534052,0,0,0,0.21592182,3.8253589
SRR8487014_vRhyme_unbinned_294,1.1636037,11.536333,0,6.6379385,0,0,0,0,0,0,0,0,3.5040135,0,0,0,13.88741,0,0,0,0,0,0,3.295416,1.9855303,0,0,0,0,23.766054
SRR8487020_vRhyme_unbinned_449,2.761485,2.9533398,0.08810572,0.47415265,0,0,0,0,0,0,0,0,0,0,3.1519375,0,2.2967725,0,2.933561,0,0,18.322485,0,0.633642,0.5154185,0,0,0,0,1.8438371
SRR8487016_vRhyme_unbinned_279,0,5.1278715,0,3.968288,0,4.380545,0,0,0,0,0,0,0.41523296,0,4.1309404,0,0.86924577,0,0,0,4.174649,0.79531294,0,14.460709,0,0,0,0,0,1.1289873
SRR8487017_vRhyme_unbinned_377,2.1936426,5.6419806,0.5428048,1.630688,0,2.5577931,1.5496364,0,0,0,0,0,1.3569312,0,5.464587,0,1.3436129,0,2.8960078,0,6.9803996,4.5394754,0,6.3445287,0.55420506,0,0,0,0,2.4069178
SRR8487014_vRhyme_unbinned_442,5.3521667,4.3662295,1.8510237,4.970185,0,7.9583087,8.465613,0,0,0,0,0,4.320016,0,8.2208805,0,7.507454,0,4.1273603,0,3.9400716,2.6569767,0,8.995527,3.3915226,0,0,0,0,8.424717
SRR8487019_vRhyme_unbinned_458,2.3848882,5.8074055,0.68514067,8.668129,0,9.631042,9.248737,0,0,0,0,0,1.0678048,0,6.0020437,0.5607117,1.6523803,0,3.4123588,0,18.216518,32.24531,0,13.498437,0.6996874,0,0,0,0.144566,11.523083
SRR8487011_vRhyme_unbinned_598,7.1380343,7.385678,0.72836983,13.025283,0,1.3700693,3.4880068,0,0,0,0,0,7.3372064,0,2.0962949,0,6.1730413,0,9.514188,0,3.7214382,12.246596,0,2.46038,4.1662097,0,0,0,0,15.480876
SRR8487023_vRhyme_unbinned_444,10.908121,13.039531,1.8002869,15.51237,0,10.093941,12.196755,0,0,0,0,0,8.306024,0,21.896559,0,7.056472,0,19.113302,0.12907852,7.9646826,23.295984,0,11.088203,4.0439224,0,0,0,0,16.58408
SRR8487011_vRhyme_unbinned_597,2.6498704,6.5398126,0.15016963,7.397126,0,0.5414089,0.47625226,0,0,0,0,0,2.5760326,0,1.2557374,0,2.8355618,0,4.4822392,0,7.493714,4.099082,0,2.6880863,1.810417,0,0,0,0,10.122829
SRR8487020_vRhyme_unbinned_193,6.5970254,2.7122304,1.044094,5.6417923,0,1.2257763,10.527297,0,0,0,0,0,2.5769963,0,1.3081349,0,1.2397892,0,2.6749375,0,0.5367513,0.7292702,0,0.53817123,6.2063823,0,0,0,0,3.837973
SRR8487022_vRhyme_unbinned_431,0.24922264,1.6166822,0,1.9723259,0,2.6839242,0.46136504,0,0,0,0,0,0.3707245,0,2.72116,0,0.3142102,0,0.6775498,0,0.7746424,2.3296797,0,4.319263,0.1451337,0,0,0,0,0.8319341
SRR8487020_vRhyme_unbinned_172,15.778816,1.5353068,2.3052714,3.2305272,0,1.2324941,17.695122,0,0,0,0,0,9.744885,0.07720299,1.1899096,0,11.772718,0,21.86605,0,2.824941,1.4735445,0,2.1202793,10.703285,0,0,0,0.24282062,22.981117
SRR8487034_vRhyme_unbinned_320,12.058667,1.3204635,0.083558515,1.7086364,0,0.4065683,1.4321347,0,0.20068593,0,0,0,5.309655,0,0.32805032,0,2.9832156,0,8.118218,0,0.22682394,4.777697,0,0.6637913,2.1610372,0,0,0,0,5.412596
SRR8487021_vRhyme_bin_63,13.695252,4.320983,0.7233856,0.19832101,0,0.14440739,2.430086,0,0,0.09497873,0,0,2.292568,0,338.06345,0,1.5842681,0,0.92157066,0,0,0.08090703,0,0.40002927,1.7962949,0,0,0,0,5.5109825
SRR8487036_vRhyme_unbinned_271,8.931058,2.3182325,1.4081922,5.5516205,0,2.4424913,6.232356,0,0,0,0,0,6.4513454,0,2.1649618,0,6.079644,0,8.694834,0,3.1043153,5.0727673,0,1.8530474,5.100232,0,0,0,0.073884636,11.674546
SRR8487021_vRhyme_unbinned_26,68.561874,0.6273038,10.161287,2.0316918,0,1.3764993,42.759045,0,0,0,0,0,46.956215,0,0.9775719,0,38.32443,0,40.127842,0,1.5497806,1.7694783,0,1.6764505,22.788883,0,0,0,0,42.595318
SRR8487023_vRhyme_unbinned_507,2.7739823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.725819,0,0,0,0,0,0,0,0,0,0,0
SRR8487010_vRhyme_unbinned_243,0.87395835,3.3466856,0,2.898769,0,1.974716,0.7413826,0,0,0,0,0,0.5547348,0,2.8613636,0,0.4409091,0,1.2912879,0,1.8303031,3.8911932,0,2.797822,0.30804923,0,0,0,0,1.3811553
SRR8487019_vRhyme_unbinned_627,1.4294219,0.41188568,0.2537346,3.8112144,0,5.1383414,0,0,0,0,0,0,0.4602728,0,1.4768348,0,0.21357436,0,0.279173,0,0.34542108,5.7114096,0,0,0,0,0,0,0,1.1018618
SRR8487036_vRhyme_unbinned_111,0.15824084,7.000263,0,15.519807,0,0,0.13435741,0,0,0,0,0,6.430691,0,0,0,4.6699986,0,0,0,4.7947288,0,0,2.976169,7.163449,0,0,0,0,10.773896
SRR8487022_vRhyme_unbinned_161,0.09606431,6.074352,0,8.482919,0,3.90918,0.2418762,0,0,0,0,0,0.7283733,0,5.936774,0,0.15634955,0,0.5185022,0,5.242513,4.050287,0,2.5304613,0.11022889,0,0,0,0,0.7517032
SRR8487035_vRhyme_unbinned_620,7.597129,0,0,0,0,0,18.915909,0,0,0,0,0,0.37699196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.019459
SRR8487018_vRhyme_unbinned_928,5.454497,1.1637584,0.4036689,2.279821,0,0.64545864,4.5873823,0,0,0,0,0,10.145682,0,0.109798655,0,4.3988366,0,5.8849216,0,0.74612975,1.2662193,0,0.60519016,5.4518123,0,0,0,0.2898434,12.349798
SRR8487021_vRhyme_unbinned_51,12.674424,0.599036,0.21524327,1.0753125,0,1.0295225,10.530727,0,0,0,0,0,1.1113873,0,0.50286186,0,2.5399156,0,3.0453382,0,0.667947,0.9942762,0,0.8664709,6.5224433,0,0,0,1.6903901,14.719536
SRR8487010_vRhyme_unbinned_2,1.7939597,0,0,0,0,5.6239934,10.05755,0,0,0,0,0,0,0,0.17902684,0,0.28255033,0,0.52231544,0,1.4092282,3.867282,0,0,0.1170302,0,0,0,0,0
SRR8487017_vRhyme_unbinned_280,10.974775,20.776669,1.4334216,1.7553945,0,3.9044414,1.7257414,0,0,0,0,0,0.98975384,0,33.79182,0,3.907958,0,13.669301,0,1.2693527,37.607475,0.16050884,4.022533,0.9265836,0,0,0.08774367,0,22.321104
SRR8487014_vRhyme_unbinned_316,2.9841092,2.5580246,0.24614269,3.8702362,0,3.4587893,4.269616,0,0,0,0,0,4.207042,0,2.952789,0,2.560662,0,2.6935909,0.06316761,2.2061849,2.0896742,0,2.9683502,2.7377028,0,0,0,0,3.1095872
SRR8487035_vRhyme_unbinned_42,0,0,0,0,0,0,64.143524,0,0,0,0,0,0,0,0,0,2.6477747,0,0,0,0,0,0,0,0.22817136,0,0,0,0,0.13482247
SRR8487034_vRhyme_unbinned_319,10.98697,0.36775395,0.279649,2.6965964,0,0.18746676,3.1180642,0,0,0,0,0,6.5831413,0,0.15511434,0,1.404095,0,2.4330792,0,0.6450984,2.7980855,0,0,2.1146073,0,0,0,0,2.7727354
SRR8487035_vRhyme_bin_99,12.263923,0,6.3832154,0,0,1.7484208,34.33155,0,0,0,0,0,1.3944982,0,2.2641401,0,24.266865,0,3.832152,0,1.1133372,0,0,1.0958098,13.31542,0.068711124,0,0,0,0
SRR8487035_vRhyme_unbinned_276,1.4244113,0,0,1.506651,0,0.48741686,58.002785,0,0,0,0,0,0.3821679,0,0,0,0.3785727,0,24.928545,0,0.5829588,9.706364,0,0,6.6542335,0,0,0,0,0.60830486
SRR8487018_vRhyme_unbinned_702,4.5525985,4.74009,0.4665956,1.3093328,0.49853957,0.99814546,4.9200706,0,0,0,0,0,3.7523298,0.057860818,1.1801196,0,3.898651,0,3.9645324,0.20714915,4.7382817,3.119477,0.23556957,1.9167323,3.9203024,0,0,0,0.5110112,9.492744
SRR8487017_vRhyme_unbinned_212,0.11415139,0.37795016,0.10202163,0.13413258,0,4.648942,0.34593323,0,0,0,0,0,0,0,10.332957,0,0.14574519,0,0.64941233,0,3.5322049,4.6882463,0,4.051199,0.1619182,2.287306,0,0,0,0
SRR8487020_vRhyme_unbinned_521,15.084594,20.228172,3.1609724,21.784803,0,0,2.3233044,0,0,0,0,0,16.8792,0,14.3874445,0,17.06482,0,8.118874,0.26239446,4.1942887,4.4829736,0,4.223469,9.869738,0,0,0,0.17746048,51.50649
SRR8487023_vRhyme_unbinned_484,4.6816335,0.43061754,0.307308,1.017254,0,0,1.7902205,0,0,0,0,0,1.9157284,0,0.31510225,0,1.1698754,0,4.4768505,0,0.5134235,4.616015,0,0,2.0069282,0,0,0,0,4.019386
SRR8487020_vRhyme_unbinned_440,4.934152,3.216444,0.46508968,4.1410856,0,2.98417,4.541351,0,0,0,0,0,3.9956663,0,1.659203,0,5.1039486,0,4.8815455,0,1.8645118,2.641146,0,2.927832,5.9944625,0,0,0,0,7.078247
SRR8487011_vRhyme_unbinned_332,24.831863,50.376087,1.9432553,36.72008,2.5745263,5.587146,23.664875,0,0,0.79803574,1.5966312,0,10.470186,0.8656929,9.365483,2.5832283,42.963627,0.25907272,22.607376,0.14894094,5.941045,30.424215,0,83.952545,14.270797,0.15602003,3.7143178,0,1.3125997,22.346737
SRR8487018_vRhyme_unbinned_78,10.084608,4.312421,0.26109877,4.1889076,0,0.097329326,4.195356,0,0,0,0,0,7.991504,0,0.46142116,0,8.634558,0,10.175576,0,4.8080425,6.0061865,0,0.9891953,8.1518755,0,0,0,0.20001742,24.368404
SRR8487017_vRhyme_unbinned_502,3.377868,7.6376576,0.65042263,3.2412455,0,0,0,0,0,0,0,0,0,0,25.68889,0,0,0,0,0,0,7.963688,0,0,0,0,0,0,0,6.201311
SRR8487034_vRhyme_unbinned_291,1.7089095,0,0.09223164,0,0,0,1.0774006,0,0,0,0,0,3.7151165,0,0,0,3.3687959,0,1.3508068,0,0,0,0,0,3.0277457,0,0,0,0,7.0649433
SRR8487034_vRhyme_unbinned_156,6.5231276,0.59090906,0.23831627,1.0272887,0,0,2.4767125,0,0,0,0,0,3.0746639,0,0,0,3.7888124,0,4.7517605,0,0.068341866,3.456066,0,0.0856274,2.0861075,0,0,0,0,8.8141
SRR8487034_vRhyme_unbinned_86,11.40964,4.4898643,0.64093167,7.5108905,0,2.5903602,6.967328,0,0,0,0,0,11.336964,0,3.4056501,0,10.034505,0,11.059522,0,6.092517,7.902523,0,3.5321329,11.219215,0,0,0,0.5296528,21.698189
SRR8487021_vRhyme_unbinned_630,11.598496,0,3.357516,0,0,0,7.6545916,0,0,0,0,0,28.500269,0.19914076,0,0,10.754235,0,4.5758433,0.106185615,0.073524386,0,0,0,11.15945,0,0,0,0,8.760777
SRR8487023_vRhyme_unbinned_131,2.3884966,1.3224667,0.3775955,2.2998338,0,2.9119601,2.2006853,0,0,0,0,0,0.63745844,0,2.7697258,0,1.0019726,0,5.2218647,0,1.8082434,5.5964494,0,4.6849046,0.11804402,0,0,0,0,1.8714701
SRR8487017_vRhyme_unbinned_477,0.34424067,2.4915123,0.0669458,5.871797,0,3.5026624,0.3623993,0,0,0,0,0,0.39439312,0,5.778956,0,0.8042598,0,0.5007054,0,4.689801,4.023347,0,3.2408864,0.33864287,0,0,0,0,0.6669094
SRR8487014_vRhyme_unbinned_140,2.4099152,0.19862646,0.26762527,1.1877884,0,1.6063955,0.44371715,0,0,0,0,0,1.0721108,0,0.6338663,0,2.0353043,0,1.4485459,0,0.05848267,0.6374074,0,1.274171,1.1635369,0,0,0,0,2.5931966
SRR8487022_vRhyme_unbinned_58,28.21365,1.3074143,4.7356863,2.8299973,0.18919905,1.1120797,25.320597,0,0,0,0,0,17.56705,0,0.5916532,0,23.38511,0,24.150715,0,0.9670747,3.4031832,0,1.7171278,17.236492,0.1533882,0,0,0.4377183,36.80977
SRR8487023_vRhyme_unbinned_677,4.5011163,0.9371385,0.8312532,0.59695584,0,0.8524607,1.5603247,0,0,0,0,0,1.9344496,0,0.34515473,0,5.749366,0,2.3603246,0,1.1204464,0.18132928,0,1.2630137,1.7481482,0,0,0,0,7.9867578
SRR8487014_vRhyme_unbinned_250,0,0.88887244,0,0,0,0,0,0,0,0,0,0,0,0,0.31726387,0,14.308742,0,0,0,0,0,0,1.2123245,0,0,4.102012,0,0.32074702,9.443621
SRR8487018_vRhyme_unbinned_491,0.9734775,3.1866775,0.09925533,7.280628,0,3.6320515,0.59185964,0,0,0,0,0,0.5713557,0,6.1411815,0,0.9428746,0,0.8233194,0,6.009181,2.2837906,0,3.9865348,0.8021014,0,0,0,0.09140059,3.3856983
SRR8487022_vRhyme_unbinned_706,2.3271697,2.6368606,3.2187204,9.6335535,0,12.639155,3.8268998,0,0,0,0,0,0.35220677,0,4.3744097,0,5.0427184,0,5.1764746,0,7.677487,1.7035363,0,5.222972,1.0421784,0,0,0,0,0.16527197
SRR8487018_vRhyme_unbinned_635,2.2797928,3.2721272,0.3257151,4.1070337,0,1.8550643,1.1759529,0,0,0,0,0,1.5061395,0,3.548584,0,1.7309958,0,2.2137837,0,1.9282418,3.4102492,0,2.4778197,1.3998154,0,0,0,0,2.7816026
SRR8487023_vRhyme_unbinned_535,5.780869,1.7335004,0.9645781,0.892147,0,0.4335004,2.4227235,0,0,0,0,0,2.1135337,0,0.423726,0,7.291395,0,3.0323308,0,0.95605683,0.22882205,0,2.10401,2.5826232,0,0,0,0,11.0269
SRR8487018_vRhyme_unbinned_128,0.22840145,6.115451,0,1.307553,0,0,0,0,0,0,0,0,2.72159,0,0,0,0.68563545,0,5.9768925,0,0.29099846,0.82040006,0,0,4.341007,0,0,0,0,21.389206
SRR8487020_vRhyme_unbinned_505,0,16.200653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40325,0,0,0,0,0,0,0.2662722,0,0,0,0,0,7.610527
SRR8487022_vRhyme_unbinned_25,1.7394965,7.652332,0,6.203302,0,0,0.20594305,0,0,0,0,0,2.8268263,0,1.2264135,0,3.6475444,0,0.78530747,0,0.1410648,8.850103,0,5.682625,0,0,0,0,0,2.2956665
SRR8487011_vRhyme_unbinned_385,1.2518457,3.0465956,0.0778507,2.52904,0,2.357342,1.3554553,0,0,0,0,0,0.9497129,0,2.223954,0,1.4827727,0,1.6940935,0,2.9229696,4.593355,0,2.8660378,1.3698933,0,0,0,0,1.7590648
SRR8487022_vRhyme_unbinned_189,1.9931195,4.224628,0,3.3683093,0,0.7250835,0.5385004,0,0,0,0,0,2.2962663,0,2.0379438,0,1.5446727,0,1.8864717,0,2.8891025,2.6762116,0,5.2973795,1.4258828,0,0,0,0,3.5095618
SRR8487018_vRhyme_unbinned_100,0.8395233,3.1866448,0.07863043,6.757803,0,4.0017023,0.64991486,0,0,0,0,0,0.46434203,0,6.1206255,0,1.3410681,0,0.9658238,0,6.1418753,2.5077875,0,3.4650357,0.77274734,0,0,0,0.3115581,2.916199
SRR8487022_vRhyme_unbinned_282,0,0,0,9.409426,0,0.84594995,0.094158076,0,0,0,0,0,0.47805595,0,0.20756014,0,0,0,0,0,0.5521846,0.58733433,0,0.25193912,0,0,0,0,0,0
SRR8487010_vRhyme_unbinned_463,1.2401584,2.7296925,0,4.071238,0,3.427944,0.9380653,0,0,0,0,0,1.4220864,0,3.2977002,0,1.313033,0,1.6525971,0,5.372814,2.0427256,0,2.694461,0.35119304,0,0,0,0,2.7557068
SRR8487035_vRhyme_unbinned_576,9.394455,5.4791436,0.90722173,6.740878,0,2.4622061,5.218505,0,0,0,0,0,4.7346425,0,3.6911604,0,7.8670263,0,8.972192,0,6.811831,8.240499,0,4.4402966,5.4086123,0,0,0,0,14.23165
SRR8487014_vRhyme_unbinned_356,1.253365,7.3467593,0,0.13408573,0,0.22302754,0.10105612,0,0,0,0,0,0,0,0.59432596,0,12.700767,0,0,0,0,0,0,5.8852763,1.5391386,0,0,0,0,2.3346448
