,SRR9162899,SRR9162906,SRR9161507,SRR9162908,SRR9161510,SRR9161509,SRR9162905,SRR9161500,SRR9161503,SRR9162907,SRR9161502,SRR9162900,SRR9161506,SRR9162904,SRR9161505,SRR9161501,SRR9161504,SRR9162901,SRR9162903,SRR9162902
SRR9161509_vRhyme_unbinned_84,0,0,0,0,0,16.06539,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR9161501_vRhyme_unbinned_41,0,0,0.7973551,0,0,0,0,0,0,0,2.416764,2.2344418,0,0,0.12407623,26.834694,2.178627,0.13214703,1.9031506,0
SRR9161505_vRhyme_bin_16,0,0,0.21789445,0,0,1.9316913,0,1.2581052,0,0,0,0,0.1659312,0.1282871,12.3753605,0.64499277,1.3292507,0,0,0
SRR9161504_vRhyme_unbinned_83,0,0,0,0,6.4908857,0,0,0,0,0,0,0,0,0,0,0,46.227684,0,6.091981,0
SRR9161507_vRhyme_unbinned_51,0,0.17430303,53.00784,0,0,0,0,0,0.3559596,0,1.9129697,0,0,0,0,0,0,0,0,0
SRR9161506_vRhyme_bin_47,0,0.18339653,0.53342646,0,0,0.40091798,1.1773598,0,0.785921,0.14867292,0.54200757,0,18.317602,0,0.15171622,0,1.6454799,0.12791859,0.5985831,0.08391538
SRR9161502_vRhyme_unbinned_291,0.7122139,0,0,0,0,0.47883782,0,0,1.8080604,0,69.291336,0,1.9176697,0,0,0.24467245,0.32039267,3.0552979,0,0
SRR9161504_vRhyme_unbinned_52,2.4257684,0.28185302,1.4552661,0.64999026,0,6.5383015,0.708466,3.7911766,5.252875,0.56351113,5.7717495,0,10.580275,2.368397,10.697031,0,36.35839,0.48586836,0.65791696,0.9937626
SRR9162900_vRhyme_unbinned_52,1.1457638,0,0,0,0,14.607034,0,4.8020635,1.3155065,3.624473,0.24102601,17.658844,0,0.16458364,0.8591775,20.454222,0.24611248,0,0,0.09773289
SRR9161500_vRhyme_unbinned_126,9.567583,0,0,0,0,9.197287,0,9152.723,0,0.8810179,0,0,0,0.6501376,3.2296815,0.24256873,0,0,0,0
SRR9161502_vRhyme_unbinned_43,0,0,0,0.3334468,0,8.704646,0,0.23942024,1.8316315,0,35.92197,0,0,0,1.3228387,0,12.549864,2.0809507,0,0
SRR9161502_vRhyme_unbinned_235,0,0,0,0,0,0,0,0,0,0,36.806168,0,0,0,0,0,0,2.335836,0,0
SRR9161509_vRhyme_unbinned_21,1.6758934,2.7708788,15.082946,0,0,69.19499,2.1193478,12.463646,0.1370746,4.659589,18.16997,0,72.64461,0,0.4354915,0,0,1.0664518,0,0
SRR9161502_vRhyme_unbinned_8,3.86991,0.33647665,4.702529,4.4526362,3.5795114,50.848907,2.7963996,16.904629,0.14230604,9.420382,13.462923,15.567295,53.128056,0,0,58.87634,30.592798,4.2414274,2.1434848,0
SRR9161506_vRhyme_unbinned_160,0,0,1.2228523,0,0,0,2.6242342,0,0,0,0.2503585,0,40.601162,0,0,0,0,0,0,0
SRR9161505_vRhyme_unbinned_15,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8747787,28.9625,0,0,0,0,0
SRR9161501_vRhyme_unbinned_50,0,0,0,0,0,0,0,0,0,0,0,0.53476083,0,0,0,36.118336,0,0,0,0
SRR9161500_vRhyme_unbinned_89,0.21401498,0.18880564,1.0060819,0.8812693,0,1.1284267,0,17.27977,0.5873953,0,4.068929,0,2.5467608,0,1.0149846,0.3820185,0.46046716,0.24275011,0,0
SRR9162908_vRhyme_unbinned_49,3.7234135,22.07395,20.076176,36.96448,0.4090812,108.02093,5.7616296,0.34608635,29.540806,13.200111,90.03411,1.1099414,71.64647,0.44267556,3.1882997,12.15278,8.829974,7.3571706,3.0996704,11.275731
SRR9161502_vRhyme_unbinned_130,0,0,0,0,0,0,0,0,0,0,103.31786,0,0,0,0,0,0,4.93047,0,0
SRR9161507_vRhyme_unbinned_56,0,1.8884096,59.439583,0,0,1.1279668,0,0,0,0,0,0,0,0.57323873,5.05442,0,0,0,0,0
SRR9161502_vRhyme_unbinned_189,0,0,0,0,0,0,0,0,0,0,16.65271,0,5.8492465,0,0,0,0,0.37975526,0,0
SRR9161509_vRhyme_unbinned_63,0,0,0,0,0,26.034199,0,0.9805816,6.5506716,1.04473,0,0,0.8650372,0,3.0228963,0,0,0,0,0
SRR9162904_vRhyme_unbinned_13,0,0,0,0,0,0,0,0,12.345815,0,0,0,0,4.2555203,67.83747,0,0,0,0,0.117040396
SRR9161501_vRhyme_unbinned_35,0.19892241,0,0,0,0,0,0,0.18922414,0,0,0,15.377048,0,0,0,63.584805,0,0,0,0
SRR9161506_vRhyme_bin_58,0,0,0,0,0,0,0.27343047,0,0,0,0,0,15.460983,0,0,0,0.33332425,0,0,0
SRR9161507_vRhyme_unbinned_49,0,0,11.931407,0,0,0,0,5.165499,0,0,0.46098462,0,0,0,0,0,0,0,0,0
SRR9161505_vRhyme_unbinned_130,0,0,0,0,0.11630763,3.7912889,0,0,0,0.19538927,0.79969764,0,0,1.5632086,29.263983,0,0,0,0,0
SRR9161507_vRhyme_unbinned_18,0,0,10.922622,0,0,1.1316373,0,0.30951124,0,0,0,0,0,0,0,0,2.4140189,0,0,0
SRR9162908_vRhyme_unbinned_53,1.3137026,3.8961265,3.1127863,33.093044,0.19641817,8.235652,0.5328613,0.12678051,1.3486048,0.8429821,44.866306,0.46230736,7.4896293,0,1.3695127,5.698709,0.200833,3.7437735,0.12419825,0.5550187
SRR9161500_vRhyme_unbinned_138,4.963057,0,0,0,0,0,0,230.75075,0.16385257,0,1.6226567,0,0,0,0.17341627,0,0,0,0,0
SRR9162901_vRhyme_bin_5,0.07580369,0,0,0,0,0.49186167,0,1.8376843,0,0,32.506504,1.6051106,0.3429483,0,0,3.80335,13.975044,4.051817,0.54125524,0
SRR9161510_vRhyme_unbinned_28,0,0,0,0,31.03653,0,0,0.11378995,0,0,0,0,0,0,0,0,0,0,0,0
SRR9161507_vRhyme_unbinned_83,0.30170056,5.772919,36.22634,0,0,10.987393,1.0164429,2.8648765,0,0.71026725,8.810715,0,34.703693,0,0.4419128,0,0,0.5246132,0,0
SRR9161500_vRhyme_unbinned_79,0.20944309,1.1756403,0.88798267,0,0,2.0549254,0.10083471,150.80986,0.62492037,0.258379,2.8111062,0,3.0312858,0,3.524914,0.86867595,0.50981265,0.33789983,0.34376195,0.18870269
SRR9161507_vRhyme_unbinned_122,0,3.7416978,21.018072,0,0,13.20907,0,0,2.1007583,0.39664242,1.9608892,0,0.25744602,0,0,0,0,0,0,0.4722647
SRR9161503_vRhyme_unbinned_150,0,0,0.35225913,0,0,1.0784945,0,0,18.883593,0,0,0,0,0,0,0,0,0,0,1.5530505
SRR9161509_vRhyme_unbinned_27,0,0,0,0,0,125.96374,0,0,0,8.542944,0,0,0,0,0,0,0,0,0,0
SRR9161504_vRhyme_unbinned_31,0.9206146,0,0,23.578253,0.2425884,0.446863,0,0.3718113,2.83138,0.24278538,82.64326,0.6635477,1.3003054,0.2525362,3.6499557,6.0026593,29.751896,7.4182014,16.430119,0.86457205
SRR9161509_vRhyme_unbinned_156,0,0,0,0,0,16.171852,0,0.075780466,0,1.637009,0,0,0,0,0,0.32286003,0,0,0,0
SRR9161502_vRhyme_unbinned_144,0,0.16880812,0,1.00575,0,0.71711504,0.47348619,0,0,0,26.283524,0,3.1737773,0,0,0,1.6777171,3.7766736,5.5333996,0
SRR9161506_vRhyme_unbinned_17,0,0,0,0,0,0,2.5368323,0,0,0,0,0,24.994434,0,0,0,0,0,0,0
SRR9161506_vRhyme_unbinned_439,0,0,0,0,0,0,6.5884185,0.26394245,0,0,0,0,48.58171,0,0,0,0,0,0,0
SRR9161509_vRhyme_unbinned_34,0,0,0,0,0,146.85727,0,0,0,0.562773,0,0,0,0,0,0,0,0,0,0
SRR9161509_vRhyme_unbinned_283,0,0,0,0,0,205.81056,0,0,0,2.7988927,0,0,0.11178319,0,0,0,0,0,0,0
SRR9161509_vRhyme_unbinned_125,0,0,0,4.930155,1.9918193,29.696177,0,0,0,0.673142,2.2299993,0,0,0,0,0,3.1222658,0,0.85966736,0
SRR9162900_vRhyme_unbinned_4,0.37118754,0,0,0,0,0,0.12275579,0.21128055,0,0,4.514817,9.433809,5.2636275,0,0,26.828575,2.9326196,2.9278066,0,0
SRR9161502_vRhyme_unbinned_89,0,0,0,0,0,0,0,0,43.207413,0,189.47714,0,0,1.0023853,3.7456768,0,0,44.80491,0,4.076227
SRR9161502_vRhyme_unbinned_53,0,0,0,0,0,0,0,0.19216244,0,0,65.874084,0,0,0,0,0,0,4.6560063,0,0
SRR9161500_vRhyme_unbinned_127,0,0,0,0,1.4444833,0,0,35.814457,0,0,0,0,0,0,0,0,0,0,0,0
SRR9161503_vRhyme_unbinned_2,0,0,0,0,0,0,0,0,78.604866,0,0,0,0,0.13380624,0.8999189,0,0,0,0,5.3733277
SRR9161501_vRhyme_unbinned_18,3.261115,3.9348578,3.8011115,11.169278,0,2.344661,0.52259475,0.17665817,3.1657252,0.64039725,42.75155,3.1493258,8.256377,0.3412901,2.0881925,29.390852,2.8206997,4.0569425,2.2075438,1.5368987
SRR9161506_vRhyme_unbinned_87,2.2186027,0,0,0,0,0.226829,4.270319,1.9289788,0.22375782,0,0.17774487,0.10359768,32.46638,0,0,0.1570692,0.8098607,0,0,0.09630361
SRR9161506_vRhyme_unbinned_271,0,0,0,0,0,0,1.509054,0.13316378,0,0,61.3411,0,45.060734,0,0,0,0,4.263174,0,0
SRR9161509_vRhyme_unbinned_287,0,0,0,0,0,16.812113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR9162901_vRhyme_unbinned_22,0,0,0,0,0,0,0,0,0,0,368.35696,0,0,0,0,0,0,14.573488,0,0
SRR9161506_vRhyme_unbinned_474,0.23372665,0.44582722,1.9670767,1.8432378,0,4.1945987,5.75555,0.17157407,21.40842,0.3331062,8.086756,0.55578667,87.9065,0.30082846,0.7384428,8.662231,2.6780117,0.4896532,0.7490944,4.161102
SRR9161506_vRhyme_unbinned_342,0,0,0,0,0,0,1.3119428,0,0,0,0,0,27.672098,0,0,0,0,0,0,0
SRR9162908_vRhyme_unbinned_19,0.1790585,2.3290806,13.727233,33.651012,0.3316102,2.0101187,0.68950725,0,1.7540696,0.13814342,6.4591947,1.1515619,7.8611965,0.10624725,0.94192696,4.8814344,1.3214915,0.43433788,0.45864496,0.7300924
SRR9161502_vRhyme_unbinned_263,0,1.7018055,30.805182,0,0,3.6587093,0.603137,0,0,0.2140415,23.142305,0,9.505188,0,0,0,0,10.608565,0,0
SRR9161506_vRhyme_unbinned_43,0,0.13733101,0.3649007,0.2250469,0,5.8846626,0.86596805,0.7927421,1.5371628,0.2027298,5.032279,0,22.586002,0,1.0588654,0,0,0.46005562,0,0
SRR9161502_vRhyme_unbinned_157,0,0.28766692,3.6972978,0,0,0.46493533,0,0.27988645,21.915781,0,35.531593,0,0.2642204,0.26264325,4.1493006,0,0.45704973,1.8385028,0.25454736,2.1123962
SRR9162908_vRhyme_unbinned_29,2.2064748,0,0,12.800749,7.955552,0,0,6.865865,0,0,7.473584,0,0,0,0.25029,0,105.16108,0.10582095,9.576294,0
SRR9161504_vRhyme_unbinned_46,0,0,0,0,0,0,0,0,0,0,0.1753609,0,0,0,1.0209016,0,23.779648,0,0,0
SRR9161500_vRhyme_unbinned_131,0.34867945,0,0,0,0,0,0,1155.091,0,0,0,0,0,0,0.11636781,0,0,0,0,0
SRR9161503_vRhyme_unbinned_34,0,0,0,0,0,0,0,0,750.9509,0,0,0,0,0,0,0,0,0,0,21.751894
SRR9161505_vRhyme_unbinned_34,0,0,0,0,0,0.30643505,0,0,0,0,0,0,0,1.6927754,18.288511,0,0,0,0,0
SRR9162906_vRhyme_unbinned_17,0,10.414205,0.5391204,1.9246464,0,2.958618,0,0,0,0.5521124,24.174864,0.44249833,2.1734192,3.6924262,10.039457,1.3408719,0.27831778,2.0219421,0,0
SRR9161509_vRhyme_unbinned_55,0,0,0,0,0,16.184687,0,0,0,0,0.64106804,0,0,0,0,0,0,0,0,0
SRR9161509_vRhyme_unbinned_248,0,0,0,0,0,27.598999,0,1.6760691,0,0.21487716,0,0,0,0,0,0,0.15978162,0,0.14135578,0
SRR9161505_vRhyme_unbinned_100,0,1.9523607,5.9263835,0.33093587,0.174395,11.313335,1.7436961,0.3675749,15.491284,1.3979523,20.974699,0.4101371,35.198086,6.6595025,52.60264,1.0089694,1.4426299,4.1184635,0.29133525,3.545693
SRR9161506_vRhyme_unbinned_86,0,0,0,0,1.4735084,0,0.38583288,2.4611568,0,0,0,0,23.446375,0,0,0,0,0,0,0
SRR9161506_vRhyme_unbinned_267,2.0421908,1.8960478,21.749777,0.5498157,0.86129117,2.1523066,4.29235,5.579616,0.2717626,0.20860338,3.2272208,2.1824248,81.07695,0,0,42.18217,30.045494,0,0.6300038,0
SRR9161501_vRhyme_unbinned_59,0,0,6.3235493,0.15785448,0,0,0,3.0502915,4.080409,0,14.45664,0.49851802,0,0,0,22.545273,15.57778,0.19103165,0.721962,0
SRR9161506_vRhyme_unbinned_14,0,0,0,0,3.524409,0,4.8924174,0.16217683,0,0,0,0,58.088013,0,0,0,22.656517,0,0.10270776,0
SRR9161502_vRhyme_bin_21,0,0,0,0,0,0,0,0,0,0,18.747253,0,0,0,0,0,0,0.46433946,0,0
SRR9161504_vRhyme_unbinned_76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.039307,0,3.9070933,0
SRR9161506_vRhyme_bin_45,0,0,0,0,0,0.53096604,0.6334888,0,0.25944525,0.18563686,3.4799337,0,15.775427,0,0,0.08990914,0.59186196,0,0.569564,0.09030767
SRR9162908_vRhyme_unbinned_54,0,4.056465,0.5742762,13.317796,0,1.7629983,0.1750038,0,0.3060482,0.9439897,7.8237834,0.3488707,3.8493254,0.5576019,3.0364559,4.771184,2.3136275,0.41708353,1.8763074,0.13869941
SRR9161500_vRhyme_unbinned_52,0,0,0,0,0,0,0,53.228806,0,0,0,0,0,0,0,0,0,0,0,0
SRR9161505_vRhyme_unbinned_95,0,0,0,0,0,0,0,0,0.6137273,0,0,0,0,4.992546,54.12631,0,0,0,0,0
SRR9162901_vRhyme_unbinned_35,0,0,0,0,0,0,0,0,0,0,303.20224,0,0,0,0,0,0,17.514517,0,0
SRR9161510_vRhyme_unbinned_18,0,0,0,4.4492755,116.3586,4.739734,0,6.128422,0,0,13.470209,0,2.3697665,0,0,0,0,0.99245167,0,0
SRR9161509_vRhyme_unbinned_246,0,0,0,0,0,10.899722,0,0,0,0.16712937,0.21088284,0,0,0,0,0,0,0,0,0
SRR9162908_vRhyme_unbinned_22,0,0.15336236,0.98451865,7.742553,5.5916786,0,0.05860806,0,0.32566175,0,0.35945815,0.5258138,6.0780287,0,0,8.545856,0,0,0,0
SRR9162901_vRhyme_unbinned_39,4.7373815,20.94186,23.515295,19.320986,0.23855788,158.32228,7.7401137,0.44827324,38.181934,26.519848,233.6901,0.6391651,94.56455,0.24796964,2.0448577,9.962504,13.7988615,18.656471,6.6828084,12.003795
SRR9162906_vRhyme_unbinned_23,1.377817,17.037073,61.400276,0.10029998,0.09530036,7.387278,1.2400584,4.162218,1.7704023,1.3338205,3.3858166,0.5176525,27.126837,0,0.22167526,8.271825,11.419968,0.07768633,0.81993693,0.09991539
SRR9161503_vRhyme_unbinned_99,0,0,0,0,0,0,0,0,14.829048,0,0.34133127,0,0,0,0,0,0,0,0,0.33118334
SRR9161506_vRhyme_unbinned_486,0,0,0,0,0,0,2.0096083,0,0,0,0,0,17.616169,0,0,0,0,0,0,0
SRR9161502_vRhyme_unbinned_39,0,0,0,0,0,0,0,0,0,0,26.88234,0,0,0,0,0,0,0.32820904,0,0
SRR9161507_vRhyme_unbinned_113,0,0.5164967,34.698853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR9161509_vRhyme_unbinned_211,0,0,0.3864043,0,0.14732766,19.254393,0,0,0,1.2135417,1.9629475,0,0,0,0,0,0,0,0,0
SRR9161509_vRhyme_unbinned_317,0.057110667,0.09290233,0.50446314,7.804576,0,38.913944,2.9981802,1.3178785,5.21293,0.98648065,4.962215,2.8344743,88.804146,0,8.961695,12.038305,9.446919,0.257388,0.59311897,0.264581
SRR9161505_vRhyme_unbinned_141,0,0.89794105,3.2921276,0.5844166,0,1.0855874,0,0,2.4628987,0,1.0805006,0,1.8848608,6.914978,43.20121,0.2150989,1.5349213,0,0,0.11820751
SRR9161500_vRhyme_bin_7,0,0,0,0,0,0,0,18.165554,0,0,0,0,0.762922,0,1.5444592,0,7.042266,0,0,0
SRR9161506_vRhyme_unbinned_290,0,0,0,0,0,0,1.7473127,1.4588921,0,0,0.3990528,0,39.795258,0,0,0.24044806,0,0,0,0
SRR9161507_vRhyme_unbinned_145,0,0.3998906,25.727034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR9161506_vRhyme_unbinned_138,0,1.7692014,6.883435,1.214989,0.32094723,0.755567,5.8294578,0,0,0.14771377,0,1.9321867,66.85948,0,0,1.8189626,0,0,0,0
SRR9161509_vRhyme_unbinned_12,0,0,0,0,0,36.70604,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR9161509_vRhyme_unbinned_256,0,0,0,0,0,18.231518,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR9161510_vRhyme_unbinned_98,0,0,4.1694727,0.603399,28.128971,2.6336563,0,0,0,0,2.7181544,0,2.1201556,0,0.70322424,0.16629606,1.0742534,0,0.6952033,0
SRR9161506_vRhyme_unbinned_354,0,0,0,0,0,0,2.1092157,0,0,0,0.31540886,0,41.565178,0,0,0,0,0,0,0
SRR9162908_vRhyme_unbinned_21,1.0849555,1.4442424,0.49699837,15.023286,1.9836274,0.4429689,1.0011824,0.6660906,2.1302528,0.3607422,2.1179733,4.3862104,7.839003,0,0,8.857013,1.3995816,1.0291067,0,1.268692
SRR9161506_vRhyme_unbinned_434,0,0,0,0,0,0,0.286964,0,0,0,0,0,13.179402,0,0,0,0.16376168,0,0,0
SRR9162906_vRhyme_unbinned_51,0,12.252071,0.90402424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR9162903_vRhyme_unbinned_61,0,3.9390619,1.1675581,0.7656291,0,0.48136783,0.116440155,0,0.18421745,0.40447173,1.7838668,0.30951336,2.7536168,0,0,0.73862344,3.0982025,0.29311705,18.590618,0.3345024
SRR9161509_vRhyme_unbinned_53,0,0,0,0.44874954,0,31.570826,0,0,0,8.112558,0,0,0,0,0,0,0.5088933,0,0.9715144,0
SRR9161506_vRhyme_unbinned_71,0,0,0,0,0,0.31157193,1.0120327,0,0,0,0.13867554,0,28.207031,0,0,0.5759515,0,0,0,0
SRR9161506_vRhyme_unbinned_135,0,0,0,0,0,0,1.0347886,0,0,0,0,0,19.67973,0,0,0,0,0,0,0
SRR9162901_vRhyme_unbinned_7,0.7134199,1.7181818,2.7186148,2.9015152,0,13.042208,0,1.0246754,4.297727,0.3577922,68.37164,0,3.325541,0.4512987,4.4732685,0.17272727,2.1609306,9.728463,0.659632,1.3266233
SRR9162906_vRhyme_unbinned_6,0,6.085937,82.30441,0,0,0.3923383,3.5527363,0.2621559,165.71387,0,0,22.267662,69.26607,2.244975,9.044544,62.249054,0,0,0,8.921625
SRR9161507_vRhyme_unbinned_58,0.36563462,5.3480396,31.822899,0,0,2.833812,4.95656,3.9833446,0.11841487,0.20085627,34.909153,0,130.04987,0,0.69002247,0,0,2.7739258,0,0
SRR9161504_vRhyme_unbinned_30,1.3893695,0.50667155,4.571408,0,0.097434014,9.47544,0.19662757,4.0678153,4.2377567,1.6382698,5.335704,0.09318182,7.4568915,0,0,0.98907626,30.514004,0.25337243,1.1997801,0.27778593
SRR9161510_vRhyme_unbinned_67,0,0,0,0.16873924,224.362,4.451954,0,0,0,0.26276726,0,0,0,0,0,0,0,0,0,0
SRR9161503_vRhyme_unbinned_95,0,0,0,0,0,0,0,0,74.25466,0,0.24168146,0,0,0,0,0,0,0,0,8.26087
SRR9161506_vRhyme_unbinned_407,0,0,0,0,0,0,0.2729352,0,0,0,0.14218596,0,21.941519,0,0,0,0,0,0,0
SRR9161509_vRhyme_unbinned_253,0,0,0,0,0,53.088093,0,0,0,0,5.427314,0,0,0,0,0,0,0,0,0
SRR9161506_vRhyme_unbinned_223,0,0,0,0,0,0,0.78807944,0,0,0,0,0,22.61619,0,0,0,0,0,0,0
SRR9161501_vRhyme_unbinned_32,5.3029594,4.119223,6.396508,2.8604238,0.816357,3.45626,5.748763,1.8832042,1.1865371,0.5624125,4.1200633,13.825413,42.171974,0,0,29.780973,3.0396788,2.9744189,0.079544395,0.4317057
SRR9161504_vRhyme_unbinned_18,0,0,0,0,0,0.8759301,0,0,0,0,0,0,0,0,0,0.41821188,29.567734,0,0.47490257,0
SRR9161503_vRhyme_unbinned_85,0,0,0,0,0,0,0,0,49.273468,0,0,0,0,0,0,0,0,0,0,9.369235
SRR9161500_vRhyme_unbinned_109,1.5353594,0,0,0,1.8739737,0,0,1246.1313,0,0,0,0,0,0,0,0,0,0,0,0
SRR9161500_vRhyme_unbinned_140,11.512085,0,0,0,0,0,0,22.964443,0,0,0,0,0,0,0,0,0,0,0,0
SRR9161506_vRhyme_unbinned_10,0.95401603,0,0,0.632646,0.58579934,2.5148823,3.2395825,9.451471,5.5362782,0,0,0,109.52817,0.22137865,3.3296523,0,2.6335087,0,0.14864981,0
SRR9161506_vRhyme_bin_61,0,0.10749422,0,0,0,1.2166027,1.1137352,0,0,0.52378166,0.71367925,0,12.552838,0,0,0,0,0,0,0
SRR9161502_vRhyme_unbinned_12,0,0.36472103,0,4.9367633,0.0898678,0.837923,0,0,0.28172576,0,22.556818,0,0.8235575,0,0,0,0,0.62602013,0,0
SRR9162907_vRhyme_unbinned_6,1.0978315,2.282687,3.4363213,2.7195027,0,58.821644,1.600339,0,1.0182948,10.409056,21.74472,0.49720985,19.584587,0,0,6.760472,0.33905488,1.7162534,0.19354384,0.3043724
SRR9162908_vRhyme_unbinned_3,0.81982625,0,0,21.451897,0.16437599,1.27812,0.22187994,0.19620854,0,0.1556872,14.942022,1.7241706,3.0945497,0.14605056,1.1010269,14.088704,0.31445497,1.0149289,0.28649288,0
SRR9162907_vRhyme_unbinned_32,0.7569683,1.8491054,2.8434274,0.82424295,0.83387816,33.764538,0.6559704,3.7283206,2.5314865,6.4927735,1.9148314,0.3291466,8.942017,0.5398314,2.2863903,2.5939436,3.7960255,0.196404,0.08189952,0
SRR9161501_vRhyme_unbinned_86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.931562,1.3388529,0,0,0
SRR9161506_vRhyme_unbinned_414,0,0,0,0,0,0,2.48473,0,0,0,0,0,52.389923,0,0,0,0,0,0,0
SRR9161502_vRhyme_unbinned_172,0,0,0,0,0,3.0444582,0,0,3.4164865,0.3696357,84.73665,0,0,0,0,0,0,3.9188793,0,0
SRR9161507_vRhyme_unbinned_140,0,0.11606048,33.988354,0.49441493,0.099986374,0.3613949,0,0.13955864,0,0,0,0,0,0,0,0,1.2331426,0,0,0
SRR9161510_vRhyme_unbinned_3,0,0,0,3.1959922,5057.527,0,0,0,0,0,0,0,0.13629967,0,0,0,0,0,0,0
SRR9161502_vRhyme_unbinned_265,0,0,0,0,0,0.6589161,0,0,0,0,105.6983,0,0.1877376,0,0,0,0,3.9046504,0,0
SRR9162904_vRhyme_unbinned_57,0,0,0,0,0,10.718909,1.427455,0.2003058,34.623512,0.6143391,0.63931364,0,39.28933,4.4221034,39.646194,0,0,0,0,2.3906727
SRR9161502_vRhyme_unbinned_186,0,0,0.24039608,0,0,0,0,0,0,0,14.984047,0.502888,0,0,0.24516365,10.771707,0.49536994,0.58421195,0.46529752,0
SRR9162901_vRhyme_unbinned_30,0,0,0,0,0,0,0,0,0,0,118.386185,0,0,0,0,0,0,7.5031786,0,0
SRR9161505_vRhyme_unbinned_131,0,0.51683253,1.0212029,0,0.08411943,0.6839464,0,0.14366075,0.18286456,0,2.443358,0,0.7166594,5.7096496,36.240936,0,0,0.21488532,0,0
SRR9161502_vRhyme_unbinned_198,0.51149106,0.18963028,1.703897,1.3540579,0,4.93283,1.4258909,1.3729322,1.2861108,0.98767626,88.25358,0,25.322306,0.5685578,4.452981,0.7120018,21.408792,8.195625,7.1936274,0.2385922
SRR9161509_vRhyme_unbinned_140,0,0,0,0,0,24.647615,0,0,0,5.1833186,0,0,0,0,0,0,0,0,0,0
SRR9161509_vRhyme_unbinned_94,0,0,0,0,0,20.75795,0,0,0,1.3040799,0,0,0.25623715,0,0,0,0,0,0,0
SRR9161503_vRhyme_unbinned_33,0.98717946,0.8361709,2.338017,3.0551453,0.90673506,22.680548,3.9279659,2.9722736,115.63665,2.6537778,15.534769,0.16454701,62.13036,4.797675,31.750393,1.2801709,4.6848207,1.7684444,1.0503248,10.194017
SRR9161507_vRhyme_unbinned_64,5.099822,3.858698,52.124226,4.7367487,1.6067592,3.9104946,0,21.109926,2.6757739,0.59267163,2.3352544,41.911633,0,0,0.13013163,43.550125,17.713696,1.4080398,1.2182853,0.1817147
SRR9161506_vRhyme_unbinned_451,0,0,0,0,0,0,5.1640005,0,0,0,0,0,60.817905,0,0,1.2582757,0,0,0,0
SRR9161506_vRhyme_unbinned_62,0,0,16.377983,0,0,6.9077005,1.6938177,1.2255965,0,0,7.310846,0,56.826897,0,0,0,3.1894794,0.20553145,0,0
SRR9161505_vRhyme_unbinned_65,0,0,0,0,0,0,0,0,0,0,0,0,0,1.826497,36.264416,0,0,0,0,0
SRR9162901_vRhyme_unbinned_5,0,0,0,0,0,0,0,0,0,0,378.1746,0,0,0,0,0,0,15.837518,0,0
SRR9162904_vRhyme_unbinned_63,0.81261885,3.2294717,13.374349,4.378814,0,55.159843,3.7189283,0.77557266,25.067974,4.826098,4.0372114,0,57.273464,8.415695,47.38824,0.19937153,16.293724,0.1767965,2.4819317,2.4997933
SRR9161501_vRhyme_bin_3,0,0,0,0,0.17393924,0,0,0.19172956,0,0,0,0,0.14581087,0,0,35.741867,0,0,0,0
SRR9162901_vRhyme_unbinned_24,0,0,0,0,0,0,0,0,0,0,41.823353,0,0,0,0,0,0,24.693361,0,0
SRR9161509_vRhyme_unbinned_204,0,0,0,0,0,35.565567,0,0.43141037,0,3.0220592,5.4225354,0,0,0,0,0,0,0,0,0
SRR9161501_vRhyme_unbinned_105,1.0925201,1.3094584,10.303957,0.11680068,0.38277614,1.2318558,3.5090985,2.0484025,0,0,1.4457787,2.4533432,61.184986,0,0,42.549194,17.754707,0,0.5296234,0
SRR9161504_vRhyme_unbinned_35,0,0,0,0,0,0,0.05662825,0,0,0,0,0,4.9761662,0,0,0,24.49828,0,9.103089,0
SRR9161501_vRhyme_unbinned_67,0,0,0,0,0,0,0,0,1.220611,0,0.37280023,0.37498242,2.12544,0.12480642,3.7120936,32.515347,4.352316,0,0.55420244,0.13522455
SRR9161500_vRhyme_unbinned_98,0.7562027,0,0,0,0,0,0,33.11482,0,0,0,0,0,0,0,0,0,0,0,0
SRR9161506_vRhyme_unbinned_221,0,0,0,0,0,0,1.3771343,0,0,0,0,0,44.31834,0,0,0,0,0,0,0
SRR9161510_vRhyme_unbinned_34,0,0,0,0.19947812,90.05011,0,0,0,0,0,0,0,0,0,0,0.5534155,0,0,0,0
SRR9161504_vRhyme_unbinned_33,0.4443363,3.2526548,4.2222123,4.20177,0,17.760088,0.34849557,2.1,4.427522,0.91141593,21.740177,0,14.380974,0.30053097,6.34885,0.26194692,31.341858,2.481593,7.5518584,0.62088495
SRR9161509_vRhyme_unbinned_47,0,0,0,0,0,19.65817,0,0,0,0,0,0,0,0,0,0,0,0,0,0
